class_name,str_encoding
SalmanKhan,0.12191398^-0.09981732^-8.5820495e-05^0.010319547^-0.040619757^-0.10037877^0.043453664^0.059505664^0.15152302^-0.10429113^0.11247537^-0.03882946^-0.01746861^0.084796205^0.11136967^-0.111924365^0.0152490325^-0.074818015^0.020210253^-0.054513305^-0.036025897^0.19041434^-0.05424761^-0.1376555^0.015154796^0.0015997401^0.108162574^0.052754235^-0.059606593^0.042435512^-0.02765545^-0.02412434^0.12429422^-0.011407458^0.04353736^-0.014971988^0.076794945^0.01998159^0.0239702^-0.0063944375^0.057095736^0.030860297^-0.10924071^0.068974115^-0.096995436^0.04246335^-0.18144858^-0.06268623^0.16363306^-0.07705771^-0.05281227^0.15267709^0.04842918^0.073557496^-0.036520246^-0.062010758^-0.052606914^-0.13312878^-0.09538972^0.08107545^-0.06228463^-0.22825682^-0.06267917^0.12298106^-0.0960395^-0.043600153^0.0936339^0.057315018^0.17051081^-0.06160758^0.085640155^-0.14241797^0.033086676^-0.14029332^-0.008463262^-0.013003747^-0.07077928^-0.12549043^-0.09849861^0.13299623^0.060732607^-0.047752023^0.052353676^0.002878626^0.1302765^-0.0024979345^0.0671359^-0.04936701^-0.07755464^0.014652823^0.012773151^-0.046248782^-0.08750906^0.006981707^-0.12396097^-0.12269257^-0.010621126^-0.1700516^0.078105554^-0.04334799^0.007659065^0.0883547^0.13072865^-0.094821304^-0.019276537^-0.07916724^0.07554683^0.03469257^0.048305497^-0.0048692334^0.05394281^-0.13500519^-0.15087777^0.0028556006^-0.0053738765^-0.019706743^0.039843723^-0.07169912^0.035460982^-0.068025336^0.052548416^0.008200048^-0.017462144^0.104588166^0.22178555^-0.14424963^0.19615206^0.11145321
SalmanKhan,0.10212374^-0.07782856^0.027507445^0.008728032^0.086837314^-0.037822995^0.015556277^-0.029431108^0.0841906^-0.11015624^0.07037714^0.0076879314^-0.042780526^0.013396062^0.13451739^-0.04686518^-0.005824334^-0.010733973^0.026385907^-0.017462537^-0.0073845144^0.248067^0.026521461^-0.07537435^0.08685119^0.0020011696^0.14858493^0.022828992^0.018353064^0.071713954^0.04221886^-0.020613054^0.1173914^0.02793039^0.11603252^-0.0101732705^0.053157568^-0.062309816^0.009650954^-0.07987796^0.087722905^-0.027338075^0.009043793^0.2047704^-0.18786623^0.044982918^-0.09276116^0.02223819^0.13757728^-0.012300365^0.0227117^0.10256205^0.030721355^-0.01819393^0.010188415^-0.061768487^-0.07642081^-0.07622206^-0.07127662^0.08174777^-0.11141489^-0.2387877^-0.014380559^0.119263925^0.00049526984^-0.12959568^-0.01550352^-0.034346808^0.053533304^0.054974936^0.018365828^-0.06589426^0.0008067842^-0.15308075^-0.0654416^-0.0528107^-0.04124434^-0.040245965^-0.09260112^0.17193922^0.14339389^-0.036195543^0.06998581^0.062166825^0.14742668^-0.13074777^0.038472705^0.007635168^-0.10978845^0.10251984^0.054742355^0.024801685^-0.21682474^0.009801571^-0.09277634^-0.07711263^-0.04011444^-0.025931014^0.05151523^-0.10401242^0.015754469^0.10230461^0.13759491^-0.095755264^-0.021614622^-0.10172883^0.07083537^0.04341206^0.16196841^0.02313623^0.072556876^-0.071461946^-0.15209016^0.05969496^-0.0008640932^-0.040316153^0.09072301^-0.052990936^-0.0077515803^0.0804958^0.11967925^0.03301243^-0.030803267^0.0630611^0.122410044^-0.13645376^0.2422341^0.10394327
SalmanKhan,0.18525302^-0.10473158^0.032946203^0.049432054^0.13916105^-0.008405518^0.06180375^-0.054133542^-6.615913e-05^-0.10345251^0.060491312^-0.02780299^-0.0058521414^0.11173887^0.1654058^-0.04949946^0.06943219^0.029450782^-0.007048281^-0.026528051^0.0050004567^0.20010886^0.009585107^-0.09805231^0.122259766^-0.08833255^0.0057713995^0.09246885^-0.036381572^0.08129229^0.007412208^0.049091097^-0.011706484^0.017232299^0.08367314^0.015199656^-0.040651392^-0.14257666^0.010223649^-0.116985776^0.07672635^0.040521972^0.0058161723^0.11338698^-0.15010783^0.096286595^-0.16218427^0.06627201^0.12999305^-0.0075933966^0.06254077^0.109212674^-0.00048751282^-0.03807936^-0.017796207^-0.11849547^-0.101264104^-0.05727122^-0.007029119^0.11993695^-0.028187886^-0.109922335^-0.07895238^0.10992808^-0.048302766^-0.0591526^-0.020880548^0.07663549^0.0463138^0.065402634^0.10524882^0.022947073^0.06170011^-0.17039593^-0.15591112^-0.008834818^-0.006857435^-0.12487568^-0.073013924^0.13389719^0.177899^-0.04608841^0.039619032^-0.0038618706^0.09720886^-0.096195035^0.01997131^-0.035674106^-0.12876941^0.10439885^0.059834454^0.04058516^-0.176498^0.008671013^-0.1361786^-0.06876412^-0.021749215^-0.09111245^0.03020649^-0.099572256^0.07137251^0.13110198^0.16444927^-0.11605071^-0.05426577^-0.06711363^0.019387549^0.066252165^0.14946079^0.06455562^0.1078322^-0.08989957^-0.14434229^0.06005235^0.008061286^-0.03785712^0.06456679^0.031413127^-0.04683523^0.052014783^0.043560907^0.017299851^-0.012587943^0.08547661^0.13461259^-0.12961525^0.20437513^0.055308085
SalmanKhan,0.14221175^-0.074953675^0.0031480931^-0.0026405212^0.14999354^-0.04791151^0.03487228^-0.065936096^-0.017381864^-0.12440289^0.0004958616^-0.052295245^-0.019044688^0.062340397^0.13441132^-0.044866886^0.031761527^0.019497199^0.00811401^-0.0108614^-0.009623787^0.18505222^0.04449103^-0.19062543^0.09114289^-0.072495945^-0.00066565204^0.056397356^-0.002449532^0.06311176^0.0052375686^0.054708265^0.029472247^-0.022662653^0.13656509^-0.008330053^-0.0109384665^-0.12006555^0.03266903^-0.1625817^0.057639975^-0.0058227526^0.018678801^0.12760511^-0.15228008^0.20584477^-0.12208971^0.08555088^0.056434523^-0.022365639^-0.04648507^0.124554455^0.06342895^-0.051392052^-0.071730494^-0.1357187^-0.04227675^-0.097006336^-0.05319763^0.11511631^-0.0016726594^-0.060075924^-0.055269808^0.14607607^-0.019909872^-0.072300635^-0.05946406^0.05992938^0.05282618^0.019923402^0.070205286^-0.05018074^0.019696629^-0.17125021^-0.14891087^0.0019176354^-0.029052954^-0.13556099^-0.053135898^0.1332172^0.14513342^-0.056009114^-0.020616667^0.04751068^0.09753327^-0.066030286^-0.04127578^-0.02189893^-0.13531142^0.11078694^0.115158^0.086325586^-0.18612826^0.0051030917^-0.10955524^-0.061097134^-0.0131293405^7.8147736e-05^0.012578788^-0.11525832^0.0797711^0.10190193^0.1436153^-0.12227726^-0.031239754^-0.070529625^0.06591291^0.139712^0.18005084^0.08653387^0.11030896^-0.12537175^-0.14753708^0.031938158^-0.021102622^-0.031894304^0.022551946^0.024190001^0.0007442239^0.0626934^0.029719558^0.019119704^-0.025363542^0.07328908^0.10789032^-0.15475142^0.17402038^0.022602525
SalmanKhan,0.15837175^-0.12110415^0.032026123^0.032260902^0.10161129^-0.050922886^0.106231056^-0.0034631125^-0.059515238^-0.051200926^0.013413745^-0.06431792^0.052624226^0.16656283^0.1786503^-0.06967271^0.08109777^0.010426028^-0.00056072295^-0.037026044^0.007964608^0.10889757^0.014253412^-0.18221916^0.08736237^-0.07118301^-0.08199989^0.064268075^-0.07004948^0.06789157^-0.040160716^0.10732651^-0.017560838^0.004624101^0.07513095^-0.0021679215^-0.04204105^-0.05830805^-0.0029768848^-0.1490489^0.04333431^0.03815463^-0.016226888^0.0671848^-0.13313353^0.16882226^-0.16796033^0.051521238^0.08820699^-0.06751601^0.039050072^0.10374772^0.0103977285^-0.015948545^-0.0134026315^-0.12245465^-0.05350229^-0.0898456^0.030742364^0.102053605^0.0282052^-0.08755845^-0.14959747^0.11811842^-0.014327696^-0.014546547^-0.027412761^0.13916335^0.07757648^0.021544933^0.12059467^0.0053022685^0.06037346^-0.17934173^-0.16937464^0.034255072^-0.0212102^-0.15618013^-0.026830385^0.11119388^0.10142807^-0.1102305^0.00022788315^-0.021065611^0.05769515^-0.093002625^0.038365934^-0.04205379^-0.08478285^0.068955936^0.029019332^0.05949435^-0.105851^-0.03943127^-0.17768314^-0.06980379^0.032678775^-0.07270019^0.030296812^-0.07667369^0.08908584^0.16177204^0.1719586^-0.09590547^-0.04990808^-0.09070848^-0.012818351^0.10889378^0.15887055^0.043203373^0.06675175^-0.109940134^-0.18842511^-0.006680587^0.025021892^-0.011082819^0.043494046^0.006611149^-0.044015758^0.023419626^0.0028960467^0.009838512^-0.012199712^0.106567405^0.15872422^-0.1432233^0.17247947^0.04223172
SalmanKhan,0.08904036^-0.05686641^0.056436893^-0.0055585816^0.07169417^-0.16079594^0.10175714^0.01933335^0.04501844^-0.041618116^0.039324947^-0.037967153^0.030930245^0.16460171^0.15606157^-0.061891425^0.11911502^-0.044500884^0.010952589^-0.0053780107^-0.011889898^0.17062141^-0.016630856^-0.04953896^0.06377818^-0.03824069^0.059528787^0.08129792^0.034222864^0.10059767^-0.032544333^-0.0076398677^0.10535621^-0.006506874^0.051455654^0.0073998654^0.035132054^0.032316998^-0.06717069^-0.05339652^0.021630254^0.06108627^-0.01835005^0.13281584^-0.11381005^0.21877816^-0.121687815^-0.007021616^0.11480229^-0.11884916^0.023456333^0.1311398^-0.02242986^-0.052804425^0.026918557^-0.0412875^-0.11168186^-0.041211378^-0.0037463834^0.14180905^-0.025973663^-0.21810895^-0.13812913^0.129225^0.012394794^-0.1460879^-0.010153202^0.05746569^0.075544074^0.0020669834^0.113321^-0.061074257^0.009046331^-0.20423481^-0.06399272^0.06383627^-0.023520097^0.033899702^-0.036286514^0.09634423^0.059840772^-0.0773674^0.0057664947^0.049683746^0.12145335^-0.14025076^0.05016502^-0.036944896^-0.11299733^0.05377335^-0.04518118^0.029040722^-0.11610003^-0.035181306^-0.102617845^-0.07798728^0.03602167^-0.122636^0.09679854^-0.083872005^-0.006939147^0.15043078^0.13449399^-0.05581615^-0.1245279^-0.1206597^-0.008657398^0.04856085^0.18218131^-0.02551732^0.06255114^-0.11127893^-0.19569173^0.028914586^-0.009628646^0.012170268^0.02163277^-0.097201966^-0.0961501^0.06841331^-0.0070826914^0.075501464^-0.11818156^0.14646101^0.12840034^-0.10200769^0.116595484^0.016468879
SalmanKhan,0.14302595^-0.04429415^-0.11110921^0.01172105^0.063411534^-0.12249917^0.012754078^0.018434154^0.12114608^-0.13270698^0.09108252^0.006840639^0.051885203^0.12598893^0.06971408^-0.049475025^0.13429382^-0.10056784^-0.0085887015^0.039905418^0.0128270015^0.09795727^-0.018050773^-0.07771268^0.08970646^-0.039434846^0.123364136^0.05459596^-0.03816855^0.13921979^-0.021802666^0.078631744^0.19866428^0.07120338^-0.036433864^-0.02731564^0.14531648^0.047777753^0.011297907^-0.12412974^0.070742115^-0.007061076^0.06871845^0.06353765^-0.09078964^0.081188284^-0.081283785^-0.033253003^0.08052337^-0.06528033^-0.07167537^0.06409791^0.086782^0.050311808^0.032953113^-0.040788878^-0.13891064^-0.08046586^-0.09199689^0.016503064^-0.0756725^-0.20675054^-0.052311365^0.037879284^-0.08476784^0.059337676^-0.012381299^0.09510855^0.07407074^-0.15467873^0.02293881^-0.17700496^-0.061821695^-0.22696114^0.052944243^0.06039082^0.042141903^-0.09878557^-0.094912685^0.14417155^0.016530247^-0.035079546^0.011984578^-0.0067472854^0.113871895^0.043791555^-0.0019429387^-0.04815491^-0.052472077^0.08199131^0.031428773^-0.126645^-0.15752636^0.052498017^-0.08521748^-0.06692886^-0.056022722^-0.09623954^0.0763896^-0.121502765^0.0031688213^0.010828667^0.1381438^0.013463252^-0.13705495^-0.02263985^-0.017510395^0.11368316^0.019317463^-0.08792432^0.054048564^-0.08787168^-0.17793307^0.051247895^-0.003650297^-0.061106145^-0.0557973^-0.08143359^0.05019587^0.052588575^0.052838214^0.08870498^-0.034799263^0.14164133^0.18201676^-0.13633226^0.16301878^0.003308574
SalmanKhan,0.17419623^-0.10493406^-0.059615538^-0.012498861^0.04206854^-0.022420136^0.1302716^0.03398845^-0.005617361^0.024903357^0.053454284^-0.034115806^0.07671842^0.15938805^0.13639374^-0.17372237^0.17593296^-0.012377686^0.047917973^-0.019870454^-0.07968692^0.117165774^-0.10091952^0.017694263^0.018369101^-0.029461376^0.006464726^0.08828946^-0.012595861^0.06661125^-0.020389501^-0.021062555^-0.058656167^-0.061652154^0.050277587^-0.012632683^-0.03661662^-0.017261427^0.0027815476^-0.062605605^0.028673757^0.118013605^-0.12146649^0.058529034^-0.09318246^0.052318174^-0.20901613^0.1052436^0.16273566^-0.113847524^0.030080674^0.13427073^0.074932754^-0.05344918^-0.024477769^-0.057654608^-0.12629916^0.07053323^0.041307297^0.016497934^-0.03955511^-0.060201366^-0.032660984^0.062385403^-0.13797861^0.031825718^0.0997274^0.086645655^0.047234908^-0.12459207^0.11209426^-0.03336349^0.054512035^-0.13090003^-0.10893066^0.01723156^-0.034438964^-0.13249739^0.07319397^0.13875313^0.08879253^-0.06769586^0.031051217^-0.077816315^0.17131029^-0.1474244^0.053285893^-0.041524183^0.025848359^-0.0018974268^-0.011658255^0.0360668^0.0365333^0.031498503^-0.10663554^-0.16539334^0.0929387^-0.18594925^0.03221371^-0.09349243^0.09522254^0.19508624^0.1317967^-0.077144675^-0.18574362^-0.038494498^0.025070941^-0.06999011^0.09423253^0.08255979^0.21596989^-0.06285838^-0.106686935^0.03927337^-0.039990313^0.021998983^-0.05450866^-0.0093909595^-0.08163977^-0.07316366^-0.05174768^-0.10987084^-0.05313333^0.026948364^0.082559064^-0.05126851^0.016900243^-0.016827565
SalmanKhan,0.08823943^0.015184587^0.0037413863^0.0038989675^0.015789881^-0.049612287^0.01674866^-0.023616685^0.121674776^-0.15933669^0.079775505^-0.055034816^0.0010477226^0.111965396^0.062230002^-0.06559273^0.0025251603^0.03170979^-0.04797335^-0.076871276^0.06260193^0.18240285^-0.024294471^-0.15677224^0.05404671^-0.05937496^0.029575458^0.05229069^-0.0062910197^0.119989775^0.008856747^0.068926536^0.13072614^0.0004979362^0.07672588^-0.0053670323^0.039637763^-0.022096941^-0.008479489^-0.05657187^0.050490238^0.019584391^0.0013715113^0.15942547^-0.113540724^0.09764035^-0.07321003^-0.056870718^0.040247027^-0.08659434^-0.024015132^0.16643229^0.028988834^0.04551403^-0.04172362^-0.035917316^-0.04412624^-0.11334065^-0.03622764^0.013259658^-0.056410864^-0.16643788^-0.03865879^0.12635756^-0.06816237^-0.070084915^0.03725127^0.025900835^0.08910827^0.06605621^0.099033974^-0.14655189^0.023492185^-0.18703617^-0.04935655^0.0028457597^-0.10054283^-0.12777948^-0.15516385^0.07759233^0.06620329^0.045661207^0.009366775^0.029887179^0.09067138^0.02676111^0.011487251^-0.09556109^-0.12678538^0.086131714^0.033035174^-0.07040519^-0.19251342^-0.08228072^-0.070011124^-0.07757237^-0.050520662^-0.00621338^0.045688078^-0.043624233^0.008534446^0.11985633^0.1854053^-0.028513202^-0.0733409^-0.06208041^0.004574042^0.12188104^0.09496667^-0.0490038^0.048087124^-0.16236588^-0.24237287^-0.0007566901^0.011327955^-0.039153665^0.055513762^-0.12750703^0.10123401^0.015915636^0.10813318^0.045791656^-0.025214568^0.084018655^0.18825845^-0.16342689^0.23324989^0.11478517
SalmanKhan,0.13431786^-0.11597235^-0.012023563^0.008323587^0.050526153^-0.06975623^0.048277274^-0.01162542^0.01779093^-0.008192369^0.10075148^-0.024796605^0.06897261^0.17599303^0.14460224^-0.05809979^0.11177841^0.043082915^-0.016970946^-0.020276735^-0.0033735153^0.16743357^-0.15450884^-0.09655878^0.04764478^0.03306767^-0.030812562^0.10767349^-0.03893326^0.11712688^-0.04521748^0.16521697^-0.0053738025^-0.0017713776^0.032444593^0.06301919^-0.0046495395^-0.11604136^0.05344424^-0.10438445^0.06393367^0.038597953^0.012593647^0.07742954^-0.030775726^0.04410297^-0.13837858^0.049063623^0.10999249^-0.16599603^0.0506275^0.073626295^-0.0065547545^-0.0056773624^-0.012069557^-0.044956915^-0.20114265^-0.063946456^0.010660967^0.080881126^0.0066230767^-0.13031904^-0.10390922^0.1488925^-0.12785244^0.032196335^0.0484686^0.09239406^0.12606981^-0.07128622^0.107050754^-0.08773786^0.08256249^-0.19131087^-0.12902115^-0.020236768^-0.030841108^-0.12025076^-0.07259693^0.04621803^0.18187107^0.03112573^-0.001810895^-0.0643745^0.09199219^-0.0225045^0.066531114^-0.063424096^-0.050466772^0.09237348^0.0072674826^0.0022592922^-0.12545519^0.027383361^-0.15957959^-0.018759439^-0.020996414^-0.18893822^0.054994036^-0.06605167^0.055431228^0.12312677^0.15362231^-0.09598262^-0.09592956^-0.014147326^-0.030680776^0.01346078^0.04924063^0.044418994^0.0720005^-0.1360083^-0.20552015^0.0027360884^0.005472129^-0.091853455^0.007625878^-0.07526198^-0.041798603^-0.103047766^0.06389295^-0.011616124^0.03834679^0.08891622^0.14902835^-0.12549166^0.12831122^0.013453777
SalmanKhan,0.15135354^-0.01417078^0.10150352^-0.0225219^0.079977386^-0.0035887922^0.036096092^0.015377175^-0.055650882^-0.122682676^0.013642184^-0.11194107^-0.09581774^0.034633208^0.21810178^-0.007347784^0.04796362^-0.010446578^0.034040146^-0.076958716^-0.022225296^0.21876936^-0.053156625^-0.0831134^0.11890694^-0.052085843^0.063598864^0.10054344^0.028151412^-0.013549971^-0.006953388^-0.030912373^-0.001746348^0.054695126^0.14394768^0.013661773^0.06448008^-0.1745661^0.038732283^-0.15835434^0.07693003^-0.021254763^0.13949844^0.102171354^-0.035724305^0.18887186^-0.040454708^0.037709456^-0.092942856^-0.027240753^-0.049939435^0.0029191626^0.035376985^-0.023432061^-0.013259689^-0.05913006^-0.15942998^-0.030944169^-0.040452644^0.06315943^-0.0071606264^-0.0394113^-0.056912005^0.07206125^-0.010183853^0.089157894^-0.060874984^-0.034808103^0.010386163^0.022649301^0.00889154^-0.07429598^0.0128562655^-0.14979601^-0.056679625^-0.062430624^0.023630276^-0.053788524^-0.015974162^0.014898337^0.17467064^0.010521107^-0.0515005^-0.075627856^0.08377927^-0.0447571^-0.07630856^-0.054016676^-0.11695748^0.23609579^0.2076127^0.036629286^-0.24241191^-0.006201563^-0.03764934^0.09883344^0.014242622^-0.03367445^0.026521198^-0.06241899^-0.033016663^0.052401762^0.10430398^-0.16382843^-0.10481237^0.0074144728^0.038865693^0.046771634^0.070873514^-0.008163614^0.1518675^-0.05858474^-0.086745426^-0.008886458^0.08164833^-0.09558535^0.035913106^-0.026399232^0.01598307^-0.023185221^0.09177779^0.0007726422^0.07324308^0.11588652^0.15432307^-0.14355622^0.23508272^-0.087022774
SalmanKhan,0.13015212^-0.1010332^0.068340786^0.012049767^-0.040455643^0.021747418^0.04044674^0.007272345^0.069211476^-0.13719483^0.113584556^0.011898474^-0.11307152^-0.014287735^0.011301011^-0.09949518^-0.01290679^-0.033368737^0.007716794^-0.10468046^-0.0030247928^0.20503294^-0.14865048^-0.102207996^0.012994994^0.0515131^0.075021565^0.07780733^-0.063869864^-0.028437054^0.0046199746^-0.17410788^-0.07393814^-0.064914785^0.108503886^-0.000488896^-0.06855845^-0.0884834^0.100622304^0.04470166^0.0059514754^0.116492^-0.14465451^0.06886586^0.031143468^-0.0077524646^-0.19749598^-0.07285701^0.06504447^-0.079763435^-0.03423249^0.12988655^-0.015857354^0.009624661^-0.092658885^-0.06425314^-0.13606^0.04289557^-0.15889478^0.13708772^0.023290405^-0.104752935^0.073142506^0.080598764^-0.030548116^-0.11719462^0.106434576^0.0323076^0.08041584^0.028850256^0.16621976^-0.042374063^0.09735985^-0.105390444^-0.1285922^-0.027098252^-0.08401664^-0.10108368^-0.07382894^0.110248834^0.05730833^-0.0008283104^0.07859693^-0.025047848^0.00034476817^-0.07760859^0.08490288^-0.05821035^-0.09687137^-0.009341307^0.021285284^-0.03286919^-0.04340786^0.09880922^-0.031702474^-0.08205575^0.06693649^-0.2744932^-0.024970962^0.04635647^-0.05051091^0.112074606^-0.035071936^-0.1375004^0.024384057^-0.013446441^0.15423946^-0.04155731^-0.036322936^0.033073515^0.1152407^-0.14951609^-0.045996804^0.07229513^0.056751743^0.0058553685^-0.06070361^0.057839334^-0.019293843^-0.13388613^-0.053342257^-0.05259269^0.0007677155^-0.0060207015^0.26041627^-0.048565395^0.14222093^0.003534414
SalmanKhan,0.1585132^-0.09295237^0.04374429^-0.03643588^0.073697425^-0.05041269^0.08870316^0.0073867966^-0.06360206^-0.029836133^0.034164112^-0.071651585^0.028932773^0.12484489^0.2144375^-0.02980804^0.04857708^-0.048397712^0.025673393^-0.063907795^-0.024504464^0.20931046^-0.03949012^-0.1782607^0.06837052^0.022045866^0.016249718^0.07522071^-0.009039179^0.060440265^-0.061853204^0.087204926^0.004766564^0.036196623^0.08235767^-0.011121027^0.041241266^-0.07579333^0.08404592^-0.107008554^0.057297844^-0.024147931^0.026719302^0.06948643^-0.09995227^0.19233057^-0.14068355^0.045840755^0.04920309^-0.09504548^0.037123684^0.10479302^0.0036820385^0.018607935^-0.011210304^-0.10860185^-0.059504293^-0.096889764^-0.029981324^0.12785211^0.019542033^-0.14421594^-0.12927972^0.14166963^-0.0447387^-0.009336517^-0.029584905^0.11974333^0.1250045^-0.024211228^0.058409117^-0.047519524^0.0035970202^-0.17252688^-0.08150075^0.009268866^-0.026751539^-0.10075913^-0.02735937^0.12546775^0.1765775^-0.08399065^0.03834055^0.014400202^0.084827766^-0.09077731^0.048463535^-0.04058122^-0.09348739^0.11454595^0.048071768^0.04678237^-0.15397914^0.02624967^-0.20487776^-0.03246804^0.030532269^-0.091789104^0.07577962^-0.086567804^0.06664003^0.1300312^0.13742033^-0.07805078^-0.050499044^-0.10362685^-0.012988244^0.11704682^0.111180045^0.0254489^0.09050687^-0.10943819^-0.19044068^3.197517e-05^0.03041198^-0.026075406^0.027018022^-0.017581118^-0.06766721^-0.0036167342^0.071033455^-0.0039354637^0.0325641^0.100867115^0.14983363^-0.15388264^0.17277808^0.03455171
SalmanKhan,0.14104322^-0.08945503^-0.055559292^-0.03698836^0.018559366^-0.05905489^0.16700867^0.07525392^0.058843035^-0.02054308^0.001597599^-0.12043361^0.06541185^0.20929377^0.13309264^-0.1431556^0.08139453^0.035462167^-0.027672356^-0.10229024^-0.014425132^0.055802252^-0.02867827^-0.16506015^0.000638^-0.089996755^-0.103274204^0.050170407^-0.04793698^0.04349173^-0.023769967^0.08304373^-0.00070269295^-0.033898227^0.06738166^-0.026857423^-0.04563128^0.07874263^-0.06130045^-0.11087915^-0.0020130249^0.10311306^-0.11665323^0.07663078^-0.081977844^0.1215774^-0.22097185^0.04651218^0.090533756^-0.11148543^-0.06972021^0.12628306^0.05757236^-0.012993319^-0.05279872^-0.0506873^-0.04156853^-0.015182499^0.03845667^0.007352366^-0.007630639^-0.05924445^-0.0795505^0.11066965^-0.08755562^0.0653906^0.02635621^0.15787442^0.09122124^-0.016463876^0.14935517^-0.07488414^0.06674533^-0.1372249^-0.16417088^0.0051452965^-0.06342373^-0.23312002^-0.014351674^-0.0030276026^0.015295432^-0.038008567^-0.07125489^-0.103370905^0.07649201^-0.08149198^0.03466312^-0.07446086^0.028475402^0.03317571^0.05016342^-0.0070521086^-0.038385384^-0.12800305^-0.049929515^-0.06613975^0.042688947^-0.09692307^0.031667396^-0.0054701716^0.09516851^0.14297518^0.18327309^-0.10274203^-0.14731903^-0.07049755^-0.04341596^-0.0013784266^0.14252444^0.011347955^0.1450539^-0.07017113^-0.17306301^-0.046265777^0.05474643^0.020954793^0.047023445^-0.07305678^0.068001375^-0.06732778^0.008583417^-0.02912812^0.00039094314^0.119882844^0.1277384^-0.15655327^0.121551536^0.009855882
SalmanKhan,0.11403408^-0.1477734^0.04357318^0.0268877^0.050733697^-0.068744525^0.05709205^0.012878556^0.038949415^-0.14116439^0.0016214001^-0.035831127^0.00041386558^0.110630766^0.16320437^-0.1175971^0.031134292^-0.049424715^0.03429935^-0.04095185^-0.007340917^0.13281964^-0.07853027^-0.15824753^0.07341787^-0.018481353^-0.04451028^0.022708153^-0.12145276^0.045389444^-0.0050675604^0.06090736^0.057105813^0.018047856^0.10762995^0.018853001^0.0657967^-0.092480496^0.0072942297^-0.17796^0.1359884^-0.0018134536^0.023157101^0.045882087^-0.08191332^0.15376806^-0.1192445^-0.012670339^0.07581617^-0.10638953^-0.07885225^0.02062023^0.13041991^0.03593545^0.04343104^-0.069931746^-0.10137005^-0.12729397^-0.0441848^0.050340075^0.025790935^-0.07576152^-0.14761779^0.119699195^-0.036567673^0.05127365^0.021729164^0.08180802^0.13160473^-0.087000534^0.081235506^-0.11916776^0.0121876905^-0.21648294^-0.055659834^0.06707642^-0.057823874^-0.15014245^-0.03469013^0.120193444^0.05702753^-0.0284476^0.008351593^-0.009737772^0.08508409^-0.0035062^0.055622358^-0.029853344^-0.12281104^0.08856767^0.07807037^0.022273332^-0.084960975^-0.029585853^-0.2152933^-0.02717871^0.014746759^-0.10633482^0.05121135^-0.07573491^0.05896625^0.090276524^0.15157816^-0.15345016^-0.058894407^-0.050835166^0.016640492^0.0929334^-0.013240064^0.062430106^0.072933756^-0.18437597^-0.19901896^-0.08917642^-0.00052074366^-0.0305557^-0.014478572^-0.06755316^-0.02211241^-0.043857843^0.06669069^0.01898543^0.0043559913^0.094295226^0.17851382^-0.12903035^0.18506023^0.049737085
SalmanKhan,0.1284584^-0.019177759^0.01219368^-0.04033176^0.023732888^-0.0150437215^-0.004807253^0.0039067557^0.07917775^-0.17871234^0.004659957^-0.09451521^-0.0669676^0.06061502^0.105505444^-0.11142923^0.05239206^-0.021323316^-0.027915316^-0.088881016^-0.05123483^0.2109596^-0.110094495^-0.10654068^0.010196905^-0.09125938^0.0014325968^0.11596279^-0.054813188^-0.0183992^-0.0047800126^-0.008620586^0.014824024^-0.013487101^0.09520174^0.027987102^0.09085204^-0.17646158^0.040134665^-0.054240704^0.099392995^0.04310581^-0.006690569^-0.015927205^0.026360046^0.19389814^-0.11235035^0.029651998^-0.02087485^-0.05096334^-0.15275528^0.07143535^0.12990564^0.0293322^-0.11281019^-0.062245045^-0.07875106^-0.10534707^-0.08456042^0.050594203^0.02597084^0.09450147^-0.08433337^0.105186634^-0.18094246^0.0655151^0.07346946^0.051712915^0.10094584^-0.07794483^0.08549953^-0.2036292^0.02904006^-0.14708503^0.005570996^0.04788379^-0.078428395^-0.14971355^-0.044281583^0.008988645^0.103610635^0.09795781^-0.048495106^-0.026689839^0.106129944^0.1556318^-0.052637614^-0.1118399^-0.17882016^0.13234676^0.16464382^-0.030611672^-0.08358324^0.010813899^-0.07131327^0.007666147^-0.021639246^-0.12444216^-0.0030257748^-0.025644813^0.04135346^0.027419891^0.08318987^-0.113584965^-0.08391727^0.008356957^0.040122658^0.05080242^-0.10680908^0.07707545^0.16301292^-0.1817583^-0.07349779^-0.037601877^-0.05780653^-0.04322544^-0.093763195^-0.033203535^0.04846227^-0.124369346^0.055615693^-0.024176108^0.011254526^0.070520334^0.14922586^-0.13421567^0.08665694^-0.047642123
